@lat,@lon,name:cy,place,name
52.9089519,-3.4382405,,farm,
52.9147878,-3.4466305,,farm,
52.9173109,-3.4424033,,farm,
52.9207135,-3.4459438,,farm,
52.9070367,-3.4481754,,farm,
52.8962422,-3.4480252,,farm,
52.8947536,-3.4455361,,farm,
52.8969542,-3.4427252,,farm,
52.8883324,-3.4483900,,farm,
52.8843187,-3.4484758,,farm,
52.9158747,-3.5018196,,farm,
52.9162370,-3.5128274,,farm,
52.9767664,-3.4378628,,farm,
52.9780713,-3.4403090,,farm,
52.9806811,-3.4312324,,farm,
52.9743889,-3.4427981,,farm,
52.9698275,-3.4393434,,farm,
52.9682638,-3.4531192,,farm,
52.9634950,-3.4547715,,farm,
52.9631589,-3.4594707,,farm,
52.9636372,-3.4627323,,farm,
52.9661961,-3.4640412,,farm,
52.9551579,-3.4401803,,farm,
52.9517838,-3.4408240,,farm,
52.9548412,-3.4551792,,farm,
52.9596692,-3.4746627,,farm,
52.9694269,-3.4655218,,farm,
52.9705124,-3.4627108,,farm,
52.9705641,-3.4735684,,farm,
52.9733294,-3.4615306,,farm,
52.9765209,-3.4564881,,farm,
52.9658084,-3.4813146,,farm,
52.9831750,-3.4659724,,farm,
52.9814568,-3.4632688,,farm,
52.9797514,-3.4597282,,farm,
52.9773225,-3.4493427,,farm,
52.9761079,-3.4488707,,farm,
52.9820252,-3.4428411,,farm,
52.9835496,-3.4771304,,farm,
52.9844152,-3.4906702,,farm,
52.9809788,-3.4915929,,farm,
52.9774258,-3.5061841,,farm,
52.9799452,-3.5098963,,farm,
52.9735496,-3.4864860,,farm,
52.9715209,-3.4896832,,farm,
52.9680382,-3.4938674,,farm,
52.9652726,-3.5084157,,farm,
52.9658154,-3.5113983,,farm,
52.9568971,-3.5302811,,farm,
52.9542212,-3.5324483,,farm,Maes Tegfryn
52.9491405,-3.5439496,,farm,
52.9494767,-3.5548930,,farm,
52.9420679,-3.5377054,,farm,
52.9458953,-3.5276203,,farm,
52.9478605,-3.5262256,,farm,
52.9470719,-3.5184364,,farm,
52.9442790,-3.5055618,,farm,
52.9487397,-3.4955626,,farm,
52.9483389,-3.4909921,,farm,
52.9755459,-3.4994679,,farm,
52.9866952,-3.5077934,,farm,
52.9880256,-3.5176640,,farm,
52.9914873,-3.5253029,,farm,
52.9939284,-3.5341864,,farm,
52.9872635,-3.5316544,,farm,
52.9863981,-3.5398297,,farm,
52.9868760,-3.5494213,,farm,
52.9877156,-3.5699778,,farm,
52.9907640,-3.5658364,,farm,
52.9948583,-3.5762220,,farm,
52.9843312,-3.5684543,,farm,
52.9841245,-3.5828738,,farm,
52.9912419,-3.5950618,,farm,
52.9912548,-3.6099534,,farm,
52.9839049,-3.6080008,,farm,
52.9796287,-3.6140733,,farm,
52.9720184,-3.6158114,,farm,
52.9723414,-3.6258750,,farm,
52.9759852,-3.6285572,,farm,
52.9894594,-3.6316686,,farm,
53.0032393,-3.6292009,,farm,
53.0055506,-3.6226349,,farm,
53.0097081,-3.6267119,,farm,
53.0139813,-3.6202746,,farm,
53.0146784,-3.6174421,,farm,
53.0132583,-3.6077647,,farm,
53.0126258,-3.6363678,,farm,
53.0137360,-3.6436634,,farm,
53.0179572,-3.5974650,,farm,
53.0170794,-3.5904913,,farm,
53.0165114,-3.5943537,,farm,
53.0183702,-3.5816507,,farm,
53.0199837,-3.5645490,,farm,
53.0233912,-3.5682182,,farm,
53.0195578,-3.5782175,,farm,
53.0331216,-3.6125498,,farm,
53.0313151,-3.6217980,,farm,
53.0320635,-3.6382346,,farm,
53.0277147,-3.6283856,,farm,
53.0306570,-3.6520104,,farm,
53.0346184,-3.6657863,,farm,
53.0408244,-3.6602931,,farm,
53.0412759,-3.6549501,,farm,
53.0382183,-3.6509805,,farm,
53.0388505,-3.6698632,,farm,
53.0388376,-3.6871581,,farm,
53.0445656,-3.7030153,,farm,
53.0384892,-3.7108474,,farm,
53.0360248,-3.7185936,,farm,
53.0451848,-3.7231426,,farm,
53.0418823,-3.7303310,,farm,
53.0469779,-3.7309961,,farm,
53.0438174,-3.7361674,,farm,
53.0481646,-3.7409096,,farm,
53.0414953,-3.7415748,,farm,
53.0437658,-3.7471323,,farm,
53.0374957,-3.7454586,,farm,
53.0313538,-3.7527113,,farm,
53.0388892,-3.7837176,,farm,
53.0197901,-3.7369185,,farm,
53.0243075,-3.7324553,,farm,
53.0212486,-3.7214260,,farm,Ty Nant
53.0229394,-3.7207823,,farm,
53.0313280,-3.7212758,,farm,
53.0298311,-3.7234860,,farm,
53.0274695,-3.7083368,,farm,
53.0338442,-3.7053971,,farm,
53.0348894,-3.7013631,,farm,
53.0323345,-3.6935954,,farm,
53.0331474,-3.6840468,,farm,
53.0099017,-3.6672669,,farm,
53.0171569,-3.7020927,,farm,Cerrigellgwm Isaf
53.0124063,-3.7047963,,farm,Cerrigellgwm Uchaf
53.0050083,-3.6382346,,farm,
52.9725998,-3.6353808,,farm,
52.9616408,-3.6349731,,farm,
52.9628299,-3.6039023,,farm,
52.9663711,-3.6036019,,farm,
52.9588618,-3.6172490,,farm,
52.9525665,-3.6190944,,farm,
52.9463478,-3.6170559,,farm,
52.9438523,-3.6177855,,farm,
52.9555527,-3.6077004,,farm,
52.9343992,-3.5814576,,farm,
52.9247112,-3.5635190,,farm,
52.9154868,-3.5681110,,farm,
52.9357830,-3.6133437,,farm,
52.7561003,-3.7019202,,farm,
52.7290933,-3.6698409,,farm,
52.7336151,-3.6519452,,farm,
52.7491131,-3.6343285,,farm,
52.7694093,-3.6204454,,farm,
52.8064583,-3.6162611,,farm,
52.8063157,-3.6204239,,farm,
52.8181440,-3.6253377,,farm,
52.8224361,-3.6256596,,farm,
52.8270520,-3.6463233,,farm,
52.8135272,-3.6577817,,farm,
52.8160302,-3.6537691,,farm,
52.8282837,-3.6419245,,farm,
52.8328600,-3.6474177,,farm,
52.8312590,-3.6532971,,farm,
52.8369757,-3.6633607,,farm,
52.8454522,-3.6580178,,farm,
52.8480959,-3.6637040,,farm,
52.8483033,-3.6612150,,farm,
52.8546656,-3.6576101,,farm,
52.8511412,-3.6507007,,farm,
52.8558188,-3.6458942,,farm,
52.8584359,-3.6426755,,farm,
52.8600424,-3.6478683,,farm,
52.8730865,-3.6257454,,farm,
52.8722965,-3.6330410,,farm,
52.8649781,-3.6393496,,farm,
52.8630350,-3.6567947,,farm,
52.8591355,-3.6571595,,farm,
52.8573088,-3.6551424,,farm,
52.7199311,-3.6849579,,farm,
52.7262862,-3.7143120,,farm,
52.7289632,-3.7157067,,farm,
52.7215947,-3.7219080,,farm,Ty'n-y-braich
52.7317699,-3.7145265,,farm,
52.7341477,-3.7188181,,farm,
52.7302236,-3.7589010,,farm,
52.6931362,-3.6911455,,farm,Camlan-uchaf
52.6861779,-3.6943213,,farm,
52.6823016,-3.6944500,,farm,
52.6783208,-3.6948792,,farm,
52.6744438,-3.7025181,,farm,
52.6686797,-3.7064019,,farm,
52.6644765,-3.6905018,,farm,
52.6672483,-3.7113801,,farm,
52.6571361,-3.7005011,,farm,
52.6547542,-3.6950294,,farm,
52.6520466,-3.6965529,,farm,
52.6559517,-3.6853305,,farm,
52.6462145,-3.7079254,,farm,
52.6408893,-3.7001578,,farm,
52.6376340,-3.7005655,,farm,
52.6384674,-3.6977330,,farm,
52.6356677,-3.6914459,,farm,
52.6305106,-3.6883346,,farm,
52.5511012,-3.1376497,,farm,
52.5726568,-3.1477884,,farm,
52.5736218,-3.1639246,,farm,
52.5693181,-3.1829147,,farm,
52.5638402,-3.1824426,,farm,
52.5571744,-3.1966905,,farm,
52.5563133,-3.1920556,,farm,
52.5431220,-3.2155089,,farm,
52.5467497,-3.2188992,,farm,
52.5487069,-3.2137922,,farm,
52.5415038,-3.2266454,,farm,
52.5316628,-3.2065395,,farm,
52.5266631,-3.2176117,,farm,
52.5170538,-3.2213453,,farm,
52.5181376,-3.2054452,,farm,
52.5143508,-3.2152299,,farm,
52.5122745,-3.2038573,,farm,
52.5139068,-3.1932787,,farm,
52.5137371,-3.1743316,,farm,
52.5151735,-3.1828074,,farm,
52.5065412,-3.1866697,,farm,
52.5052482,-3.1829361,,farm,
52.4908395,-3.1823138,,farm,
52.5000496,-3.1322102,,farm,
52.5071812,-3.1457929,,farm,
52.5190255,-3.1483249,,farm,
52.5164401,-3.1393341,,farm,
52.5161528,-3.1273822,,farm,
52.5174325,-3.1237129,,farm,
52.5229424,-3.1087999,,farm,
52.5281774,-3.1073407,,farm,
52.5331508,-3.0868916,,farm,
52.5394287,-3.1243567,,farm,
52.5417126,-3.1344847,,farm,
52.5471933,-3.0912260,,farm,
52.5441660,-3.0864839,,farm,
52.5418170,-3.0801324,,farm,
52.5321196,-3.0489973,,farm,
52.5329289,-3.0523876,,farm,
52.5439833,-3.0659489,,farm,
51.6616129,-4.0983963,,locality,Morfa Bacas
52.6351609,-3.7912563,,farm,
52.5848692,-3.9014977,,farm,
52.5911658,-3.8853186,,farm,
52.5843217,-3.8825077,,farm,
52.5717517,-3.8909191,,farm,
52.5657914,-3.8861770,,farm,
52.5691433,-3.8685387,,farm,
52.5664696,-3.8520593,,farm,
52.5505545,-3.8103455,,farm,
52.5570647,-3.8143152,,farm,
52.5666783,-3.8145083,,farm,
52.5745946,-3.7775153,,farm,
52.5729645,-3.7698978,,farm,
52.5729906,-3.7743181,,farm,
52.5778415,-3.7657994,,farm,
52.5747641,-3.7498993,,farm,
52.5749597,-3.7417668,,farm,
52.5774373,-3.7524098,,farm,
52.5814663,-3.7734813,,farm,
52.5892365,-3.7734813,,farm,
52.5885065,-3.8003677,,farm,
52.5886238,-3.8044876,,farm,
52.5905792,-3.8095087,,farm,
52.5945680,-3.8152808,,farm,
52.5892756,-3.8219112,,farm,
52.5907357,-3.8187569,,farm,
52.5888846,-3.8159245,,farm,
52.5707866,-3.8520163,,farm,
52.5619827,-3.8625950,,farm,
52.5665609,-3.8671869,,farm,
52.5634045,-3.8707060,,farm,
52.5779850,-3.8776153,,farm,
52.7264749,-3.8616398,,farm,Bwlch-coch
52.7280537,-3.8582480,,farm,Tyn-sarn
52.7250161,-3.8624268,,farm,Maes-coch
52.7203719,-3.9213163,,farm,
52.7313790,-3.8789589,,farm,
52.7306383,-3.8844735,,farm,
52.7277276,-3.8753754,,farm,
52.7289621,-3.9005453,,farm,Brynrhug
52.7282344,-3.9047725,,farm,Tan-y-Gader
52.7284033,-3.9119608,,farm,
52.7217365,-3.9307577,,farm,
52.7220173,-3.9373554,,farm,
52.6911890,-3.8701248,,farm,Cwnrhwyddfor Farm
52.7145943,-3.9971209,,farm,
52.7090045,-4.0004468,,farm,
52.7039860,-4.0009618,,farm,
51.8371520,-3.0361739,,farm,
51.8447088,-3.0345645,,farm,
51.8562139,-3.0403367,,farm,
51.8689483,-3.0308953,,farm,
51.8778775,-3.0562797,,farm,
51.8774006,-3.0599704,,farm,
51.8812685,-3.0571595,,farm,
51.8798777,-3.0666009,,farm,
51.8411294,-3.0475679,,farm,
51.8381729,-3.0345645,,farm,
51.9330024,-3.0211040,,farm,
52.0246616,-3.1172558,,farm,
52.0191819,-3.1200239,,farm,
51.9793345,-3.1831437,,farm,
51.9660496,-3.1984859,,farm,
51.9649920,-3.1806117,,farm,
51.9624799,-3.1858044,,farm,
51.9668164,-3.2087427,,farm,
51.9673453,-3.2103091,,farm,
51.9666181,-3.2215529,,farm,
51.9671337,-3.2180982,,farm,
51.9751049,-3.2113820,,farm,
51.9769422,-3.2018333,,farm,
51.9738227,-3.1976705,,farm,
51.9826253,-3.2135063,,farm,
51.8790062,-3.1129342,,farm,
51.8822780,-3.1111746,,farm,
51.8810859,-3.1130415,,farm,
51.8851389,-3.1111317,,farm,
51.8919858,-3.1119900,,farm,
51.8988316,-3.1099730,,farm,
51.8991362,-3.1161743,,farm,
51.9025388,-3.1070333,,farm,
51.9184762,-3.1258517,,farm,
51.9081520,-3.1120973,,farm,
51.8915951,-3.1006282,,farm,
51.8801852,-3.0995339,,farm,
51.8766351,-3.0983966,,farm,
51.8685139,-3.1094688,,farm,
51.8643667,-3.0960792,,farm,
51.8756151,-3.0806511,,farm,
51.9257936,-3.1968408,,farm,
51.9267198,-3.1861978,,farm,
51.9367885,-3.1833869,,farm,
51.9357830,-3.1792241,,farm,
51.9316817,-3.1768637,,farm,
51.9332429,-3.1730443,,farm,
51.9146504,-3.1914335,,farm,
51.9101103,-3.1866484,,farm,
51.9182239,-3.2093507,,farm,
51.9203017,-3.2159382,,farm,
51.9087203,-3.2084280,,farm,
51.9080982,-3.2058531,,farm,
51.9033853,-3.2027417,,farm,
51.9050401,-3.2179337,,farm,
51.8997311,-3.2205730,,farm,
51.8989367,-3.2177406,,farm,
51.9026571,-3.2134062,,farm,
51.8935607,-3.2181054,,farm,
51.8997576,-3.2403570,,farm,
51.9021275,-3.2416015,,farm,
51.9160931,-3.2448846,,farm,
51.9191371,-3.2419019,,farm,
51.9191636,-3.2467085,,farm,
51.9582677,-3.2301217,,farm,
51.9602379,-3.2225686,,farm,
51.9626047,-3.2211095,,farm,
51.9478204,-3.1916910,,farm,
51.9497116,-3.1831294,,farm,
51.9491429,-3.1777220,,farm,
51.9548561,-3.1923347,,farm,
51.9534808,-3.1957465,,farm,
51.9537717,-3.1910473,,farm,
51.8011089,-3.0853576,,farm,
51.8039020,-3.0825681,,farm,
51.8063765,-3.0861944,,farm,
51.8055805,-3.0778259,,farm,
51.8098525,-3.0754227,,farm,Cwm Farm
51.8085657,-3.0828256,,farm,
51.8038556,-3.1190247,,farm,
51.8039485,-3.0823750,,farm,
51.8062837,-3.0861730,,farm,
51.8085258,-3.0826968,,farm,
51.8072389,-3.0847997,,isolated_dwelling,
51.8090167,-3.0698866,,isolated_dwelling,
51.8411765,-3.1493411,,farm,
51.8409511,-3.1383548,,farm,
51.8407257,-3.1429253,,isolated_dwelling,
51.8394927,-3.1359515,,farm,
51.8337649,-3.1251154,,farm,
51.8331417,-3.1342564,,isolated_dwelling,
51.8347727,-3.1332050,,farm,
51.8316168,-3.1193433,,farm,
51.8298399,-3.1155024,,isolated_dwelling,
51.8286464,-3.1158672,,farm,
51.8266174,-3.1237207,,farm,
51.8244557,-3.1209097,,farm,
51.8231825,-3.1169400,,farm,
51.8240711,-3.1071339,,farm,
51.8240711,-3.1106529,,farm,
51.8161129,-3.1228302,,isolated_dwelling,
51.8395325,-3.1556604,,farm,
51.8209941,-3.0873392,,farm,
51.8173730,-3.0846141,,farm,Pentre Farm
51.8178373,-3.0905793,,isolated_dwelling,
51.8194024,-3.0772755,,farm,
51.8103688,-3.0897639,,farm,
51.8132343,-3.0995915,,farm,
51.8705289,-3.0020282,,farm,
51.8750863,-3.0013416,,farm,
51.8868882,-3.0024789,,farm,
51.8906361,-3.0038092,,farm,
51.8813652,-3.0302880,,farm,
51.8795505,-3.0297516,,farm,
51.8795637,-3.0336354,,farm,
51.8800936,-3.0396435,,isolated_dwelling,
51.8740530,-3.0205677,,farm,
51.8727149,-3.0223272,,farm,
51.8632945,-3.0056331,,farm,
51.8173975,-3.0970027,,farm,
51.8155272,-3.0882266,,farm,
51.8161904,-3.0949213,,farm,
51.8302887,-3.0719616,,farm,
51.8343198,-3.0672624,,farm,
51.8337496,-3.0618980,,farm,
51.8336568,-3.0581000,,farm,
51.8312037,-3.0574563,,farm,
51.8311905,-3.0603530,,farm,
51.8458806,-3.0756524,,farm,
51.8461060,-3.0987194,,farm,
51.8508911,-3.0822613,,farm,
51.8535287,-3.0853941,,farm,
51.8563650,-3.0888274,,farm,
51.8601419,-3.0897286,,farm,
51.8769952,-3.0696871,,farm,
51.8912201,-3.0458477,,farm,
51.8969406,-3.0582073,,farm,
51.9018925,-3.0446460,,farm,
51.9065394,-3.0454185,,farm,
52.0281924,-3.1444671,,farm,
52.0293278,-3.1447031,,farm,
52.0208117,-3.1581357,,farm,
52.0298162,-3.1532648,,farm,
52.0507891,-3.1387594,,farm,
52.0606583,-3.1266143,,farm,
52.0592995,-3.1216362,,farm,
52.0572413,-3.1223872,,farm,
53.0365534,-4.1204081,,farm,
52.9954584,-4.0818004,,farm,
52.6873376,-3.4504212,,farm,
52.6867523,-3.4617938,,farm,
52.6911875,-3.4569658,,farm,
52.6965455,-3.4688534,,farm,
52.7005376,-3.4719862,,farm,
52.7034502,-3.4518374,,farm,
52.7118227,-3.4394993,,farm,
52.7188939,-3.4327401,,farm,
52.7214413,-3.4465588,,farm,
52.7236507,-3.4317316,,farm,
52.7306290,-3.4504427,,farm,
52.7342412,-3.4563865,,farm,
52.7356704,-3.4274615,,farm,
52.7380739,-3.4093298,,farm,
52.7379960,-3.3941807,,farm,
52.7456475,-3.3646871,,farm,
52.7516482,-3.3664466,,farm,
52.7515703,-3.3614041,,farm,
52.7471672,-3.3480574,,farm,
52.7431015,-3.3462979,,farm,
52.7400616,-3.3461906,,farm,
52.7406592,-3.3376075,,farm,
52.7360212,-3.3521558,,farm,
52.7364239,-3.3398391,,farm,
52.7481284,-3.3332516,,farm,
52.7464788,-3.3212138,,farm,
52.7540638,-3.3298827,,farm,
52.7556482,-3.3297111,,farm,
52.7525184,-3.3256341,,farm,Ty-brith
52.7592583,-3.3266212,,farm,
52.7628811,-3.3163430,,farm,
52.7693339,-3.3015801,,farm,
52.7796537,-3.2854654,,farm,
52.7840794,-3.2960869,,farm,
52.7874146,-3.2894136,,farm,
52.7989627,-3.2804657,,farm,
52.8042167,-3.2858301,,farm,
52.7983789,-3.2986618,,farm,
52.8140873,-3.3085753,,farm,
52.8094960,-3.3098198,,farm,
52.8090809,-3.2939197,,farm,
52.8134129,-3.2868387,,farm,
52.8125958,-3.2742215,,farm,
52.8274563,-3.3927108,,farm,
52.8070834,-3.3179523,,farm,
52.8117268,-3.3199478,,farm,
52.8160715,-3.3379723,,farm,
52.8072001,-3.3551813,,farm,
52.8062403,-3.3641936,,farm,
52.8110524,-3.3640648,,farm,
52.8124272,-3.3662320,,farm,
52.8186911,-3.3602239,,farm,
52.8204287,-3.3602454,,farm,
52.8199100,-3.3670903,,farm,
52.8202990,-3.3770253,,farm,
52.8220496,-3.3852006,,farm,
52.8416249,-3.4258629,,farm,
52.8431413,-3.4291889,,farm,
52.8473014,-3.4356262,,farm,
52.8183150,-3.3320285,,farm,
52.8220107,-3.3356978,,farm,
52.8222830,-3.3262349,,farm,
52.8236444,-3.3258702,,farm,
52.8250059,-3.3282734,,farm,
52.8313068,-3.3358265,,farm,
52.8314624,-3.3298398,,farm,
52.8387604,-3.3406545,,farm,
52.8376457,-3.3347322,,farm,
52.8440744,-3.3445383,,farm,
52.8364661,-3.3107210,,farm,
52.8394215,-3.3121802,,farm,
52.8406787,-3.3035542,,farm,
52.8448131,-3.3092190,,farm,
52.8407824,-3.2935120,,farm,
52.8551539,-3.3070518,,farm,
52.8575898,-3.3008934,,farm,
52.8607250,-3.3109356,,farm,
52.8601550,-3.3064939,,isolated_dwelling,
52.8670078,-3.3160425,,farm,
52.8659327,-3.3056785,,farm,
52.8640803,-3.2970740,,farm,
52.8737171,-3.2729770,,farm,
52.8777448,-3.2560040,,farm,
52.8899550,-3.2678915,,farm,
52.8958452,-3.2727839,,farm,
52.9034431,-3.2860018,,farm,
52.9033136,-3.2836844,,farm,
52.8984729,-3.2885553,,farm,
52.8985635,-3.2852293,,farm,
52.8957675,-3.2802726,,farm,
52.9015017,-3.3004214,,farm,
52.9016570,-3.3337451,,farm,
52.9017346,-3.3228661,,farm,
52.8904469,-3.2517124,,farm,
52.8920781,-3.2485367,,farm,
52.8926477,-3.2421209,,farm,
52.8942141,-3.2239891,,farm,
52.9005180,-3.2311131,,farm,
52.9016958,-3.2478930,,isolated_dwelling,
52.8965701,-3.2428504,,farm,
52.8952497,-3.2483436,,farm,
52.9030289,-3.1756450,,farm,Spring Hill
52.9013334,-3.1907512,,farm,Llechwedd-gwyn
52.0738413,-4.4543417,,farm,
52.0675497,-4.4629677,,farm,
52.0584868,-4.4724305,,farm,
52.0669693,-4.4722159,,farm,
52.0547133,-4.4845326,,farm,
52.0687633,-4.4411238,,farm,
52.0659932,-4.4226702,,farm,
52.0678663,-4.4269188,,farm,
52.0626425,-4.4279917,,farm,
52.0621280,-4.4353302,,farm,
52.0579195,-4.4231851,,farm,
52.0565077,-4.4194730,,farm,
52.0500026,-4.4153531,,farm,
52.0518632,-4.4229062,,farm,
52.0418600,-4.3720730,,farm,
52.0425463,-4.3651207,,farm,
52.0486170,-4.3579967,,farm,
52.0444732,-4.3371828,,farm,
52.0438001,-4.3249090,,farm,
52.0410153,-4.3212183,,farm,
52.0323826,-4.3435343,,farm,
52.0262041,-4.3597348,,farm,
52.0216356,-4.3687899,,farm,
52.0117974,-4.3941529,,farm,
52.0141614,-4.3763430,,farm,Penwern
52.0127515,-4.3873455,,farm,Pen y Banc
52.0056292,-4.3745621,,farm,
52.0031987,-4.3744548,,farm,
51.9988789,-4.3727382,,farm,
51.9931714,-4.3742831,,farm,
51.9896038,-4.3777163,,farm,
51.9910441,-4.3893464,,farm,
51.9935545,-4.3923076,,farm,
51.9829568,-4.4036157,,farm,
51.9815427,-4.4015129,,farm,
51.9863531,-4.3975003,,farm,
51.9893924,-4.4071992,,farm,
51.9922068,-4.4087012,,farm,
51.9931978,-4.4044311,,farm,
52.0100540,-4.4271334,,farm,
52.0109917,-4.4160612,,farm,
52.0160103,-4.4271977,,farm,
52.0143199,-4.4264682,,farm,
52.0149009,-4.4532259,,farm,
52.0100540,-4.4434197,,farm,
52.0114540,-4.4497497,,farm,
52.0070161,-4.4494064,,farm,
52.0011907,-4.4520672,,farm,
51.9897492,-4.4451793,,farm,
51.9903570,-4.4564016,,farm,
51.9913480,-4.4538267,,farm,
51.9904363,-4.4732674,,farm,
51.9907666,-4.4847258,,farm,
51.9841330,-4.4908841,,farm,
51.9915726,-4.5239933,,farm,
51.9991827,-4.5122989,,isolated_dwelling,
52.0020098,-4.5072134,,farm,
52.0027892,-4.5131786,,farm,
52.0148877,-4.5269115,,farm,
52.0117842,-4.5189079,,farm,
52.0299139,-4.5310743,,farm,
52.0297951,-4.5229419,,farm,
51.9903835,-4.5328982,,farm,
51.9891943,-4.5406444,,farm,
51.9821640,-4.5429618,,farm,
51.9834063,-4.5506436,,farm,
51.9856661,-4.5657283,,farm,
51.9790714,-4.5676809,,farm,
51.9773003,-4.5749765,,farm,
51.9731499,-4.5722514,,farm,
51.9705590,-4.5646554,,farm,
51.9712993,-4.5579392,,farm,
51.9673334,-4.5512230,,farm,
51.9677300,-4.5479829,,farm,
51.9702549,-4.5432622,,farm,
51.9651255,-4.5459444,,farm,
51.9626532,-4.5411379,,farm,
51.9642529,-4.5580894,,farm,
51.9623755,-4.5582181,,farm,
51.9609608,-4.5528323,,farm,
51.9748286,-4.5375116,,farm,
51.9840935,-4.5198734,,farm,
51.9886922,-4.5158394,,farm,
51.9933168,-4.5175989,,farm,
51.9986412,-4.5034155,,farm,
52.0063029,-4.4813571,,farm,
52.0050877,-4.4662510,,farm,
51.9986808,-4.4606076,,farm,
51.9980467,-4.4685684,,farm,
52.0072935,-4.4939742,,farm,
52.0168554,-4.4789968,,farm,Blaendyffryn
52.0043744,-4.5050892,,farm,
52.0016267,-4.5532614,,farm,
52.0077558,-4.5292075,,farm,
52.0261512,-4.5350225,,farm,
52.0328974,-4.5098528,,farm,
52.0356167,-4.5031580,,farm,
52.0458324,-4.5067414,,farm,
52.0489600,-4.5237144,,farm,
52.0430081,-4.4949183,,farm,
52.0510185,-4.5385630,,farm,
52.1204385,-4.3637328,,hamlet,Capel Cynon
52.9223582,-3.6670829,,farm,
52.9233413,-3.6710311,,farm,
52.9171055,-3.6734129,,farm,
52.9102994,-3.6812235,,farm,
52.9096653,-3.6743141,,farm,
52.9111147,-3.6698724,,farm,
52.9133791,-3.6667395,,farm,
52.9224617,-3.6612893,,farm,
52.9242081,-3.6556674,,farm,
52.9254370,-3.6565257,,farm,
52.9259803,-3.6634351,,farm,
52.9273903,-3.6712457,,isolated_dwelling,
52.9252818,-3.6708594,,isolated_dwelling,
52.9319432,-3.6409260,,farm,
52.9230826,-3.6317421,,farm,
52.9204823,-3.6410118,,farm,
52.9208834,-3.6436940,,farm,
52.9189039,-3.6405826,,isolated_dwelling,
52.9152035,-3.6434151,,isolated_dwelling,
52.9133144,-3.6480285,,farm,
52.9164974,-3.6247683,,farm,
52.9133791,-3.6143614,,farm,
52.9115417,-3.6095334,,farm,
52.9114770,-3.6144257,,isolated_dwelling,
52.9135344,-3.6174513,,isolated_dwelling,
52.9115934,-3.6355615,,farm,
52.9280370,-3.6876179,,farm,
52.9245962,-3.6871672,,farm,
52.9373234,-3.7075306,,isolated_dwelling,
52.9148736,-3.6868454,,farm,
52.9088501,-3.6203481,,farm,
52.9024116,-3.6304117,,farm,
52.8905544,-3.6491872,,farm,
52.8888584,-3.6552168,,farm,
52.8818795,-3.6458612,,farm,
52.8859971,-3.6643577,,farm,
52.8832262,-3.6681128,,farm,
52.8897647,-3.6634136,,farm,
52.8951112,-3.6586929,,farm,
52.9074330,-3.6688424,,isolated_dwelling,
52.9181988,-3.6156703,,farm,
52.9212132,-3.6297894,,farm,
52.9208381,-3.6021734,,farm,
51.9593343,-5.0019138,,locality,Tredafydd
52.6843638,-3.4370766,,farm,
52.6808906,-3.4331713,,farm,
52.6919727,-3.4175930,,farm,
52.6897357,-3.4065637,,farm,
52.6862369,-3.3999762,,farm,
52.6871343,-3.3822737,,farm,
52.6895536,-3.3910069,,farm,
52.6893195,-3.3874664,,farm,
52.6961992,-3.3947191,,farm,
52.6895926,-3.3755145,,farm,
52.6936503,-3.3701072,,farm,
52.6932212,-3.3677468,,farm,
52.6909972,-3.3624253,,farm,
52.6975647,-3.3773169,,farm,
52.6978247,-3.3824024,,farm,
52.6975907,-3.3586058,,farm,
52.6969145,-3.3554945,,farm,
52.6999833,-3.3391008,,farm,
52.7004514,-3.3302817,,farm,
52.6938714,-3.3210335,,farm,
52.6909972,-3.3360967,,farm,
52.6856515,-3.3157334,,farm,
52.6868222,-3.3154116,,farm,
52.6880058,-3.3133087,,isolated_dwelling,
52.6836549,-3.3010886,,farm,
52.6919011,-3.3083413,,isolated_dwelling,
52.6985594,-3.2965395,,farm,
52.6948273,-3.2924411,,farm,
52.6931496,-3.2968185,,farm,
52.6871148,-3.2995865,,farm,
52.6863214,-3.2834504,,farm,
52.6831345,-3.2715413,,farm,
52.6905355,-3.2622502,,isolated_dwelling,
52.6879473,-3.2635376,,isolated_dwelling,
52.6934227,-3.2636020,,farm,
52.6920832,-3.2469079,,farm,
52.6794661,-3.2704255,,farm,
52.6793230,-3.2763908,,farm,
52.6758624,-3.2786867,,farm,
52.6747045,-3.2697818,,farm,
52.6691486,-3.2549331,,farm,
52.6669624,-3.2661340,,farm,
52.6648283,-3.2621643,,farm,
52.6473345,-3.2468006,,farm,
52.6340273,-3.2669279,,farm,
52.6302505,-3.2784507,,farm,
52.6293779,-3.2625720,,farm,
52.6270726,-3.2583234,,farm,
52.6255356,-3.2536456,,farm,
52.6249235,-3.2408354,,farm,
52.6222792,-3.2397196,,farm,
52.6208463,-3.2255790,,farm,
52.6137722,-3.2327888,,farm,
52.6155702,-3.2236478,,farm,
52.6626810,-3.2594607,,farm,
52.6624988,-3.2647178,,farm,
52.6601952,-3.2680437,,farm,
52.6616138,-3.2501910,,farm,
